000000000000010070320090000000070420095274204000058152    9780000000000155970000000000000000068          
000000000000010060320090000000070420094216264000009195    9780000000000001380000000000000000069          
000000000000010050320090000000070420094216264000065684    9780000000000024910000000000000000070          
000000000000010060420090000000070420094216264000059174    9780000000000616230000000000000000071          
000000000000010060420090000000070420094216264000014377    9780000000000068080000000000000000072          
000000000000010060420090000000070420094337033000092376    9780000000000024280000000000000000073          
000000000000010060420090000000070420094337033000062585    9780000000000024280000000000000000074          
000000000000010060420090000000070420094337033000078334    9780000000000024270000000000000000075          
000000000000010060420090000000070420094216264000063473    9780000000000022210000000000000000076          
000000000000010060420090000000070420094216264000075592    9780000000000016000000000000000000077          
000000000000010060420090000000070420094216264000044549    9780000000000003830000000000000000078          
000000000000010060320090000000070420094216264000058812    9780000000000019210000000000000000079          
000000000000010070320090000000070420095526268000006434    9780000000000049190000000000000000080          
000000000000010060420090000000070420094216264000027254    9780000000000016000000000000000000081          
000000000000010060420090000000070420094658173000009383    9780000000000030440000000000000000082          
000000000000010130320090000000070420095100843000084351    9780000000000016000000000000000000083          
000000000000010060420090000000070420095526268000085198    9780000000000024200000000000000000084          
000000000000010140320090000000070420095100843000089970    9780000000000052300000000000000000085          
000000000000010060420090000000070420094216264000042873    9780000000000016830000000000000000086          
000000000000010060420090000000070420094216264000022685    9780000000000014990000000000000000087          
000000000000010070320090000000070420094216264000077879    9780000000000027660000000000000000088          
000000000000010060420090000000070420094216264000070106    9780000000000025050000000000000000089          
000000000000010020420090000000070420094857115000005605    9780000000000016000000000000000000090          
000000000000010060320090000000070420095302688000020970    9780000000000019810000000000000000091          
000000000000010060420090000000070420094337033000094836    9780000000000256940000000000000000092          
000000000000010060420090000000070420094658173000003394    9780000000000256940000000000000000093          
000000000000010070320090000000070420095526268000093457    9780000000000016000000000000000000094          
000000000000010060320090000000070420094216264000070635    9780000000000020980000000000000000095          
000000000000010120320090000000070420095100843000063249    9780000000000015000000000000000000096          
000000000000010060420090000000070420094857115000050890    9780000000000085570000000000000000097          
000000000000010060420090000000070420095274204000028544    9780000000000003470000000000000000098          
000000000000010060420090000000070420094337033000075066    9780000000000055360000000000000000099          
000000000000010060420090000000070420094216264000047625    9780000000000024110000000000000000100          
000000000000010060420090000000070420094216264000024236    9780000000000069630000000000000000101          
000000000000010060420090000000070420094337033000075199    9780000000000014990000000000000000102          
000000000000010060420090000000070420094337033000046547    9780000000000014990000000000000000103          
000000000000010060420090000000070420094337033000085495    9780000000000031760000000000000000104          
000000000000010060420090000000070420094337033000034634    9780000000000002310000000000000000105          
000000000000010060420090000000070420094337033000057825    9780000000000002310000000000000000106          
000000000000010060420090000000070420094337033000042629    9780000000000002310000000000000000107          
000000000000010120320090000000070420095100843000072307    9780000000000002280000000000000000108          
000000000000010140320090000000070420095100843000098500    9780000000000002280000000000000000109          
000000000000010130320090000000070420095100843000034513    9780000000000002280000000000000000110          
000000000000010050320090000000070420095302688000035911    9780000000000098580000000000000000111          
000000000000010070320090000000070420095302688000075818    9780000000000041640000000000000000112          
000000000000010060420090000000070420094337033000070976    9780000000000046570000000000000000113          
000000000000010060420090000000070420094337033000084308    9780000000000046570000000000000000114          
000000000000010060420090000000070420094337033000025632    9780000000000047580000000000000000115          
000000000000010060420090000000070420094216264000071849    9780000000000144270000000000000000116          
000000000000010060420090000000070420094337033000059458    9780000000000128280000000000000000117          
000000000000010060420090000000070420094337033000030970    9780000000000128270000000000000000118          
000000000000010060420090000000070420094216264000038798    9780000000000141760000000000000000119          
000000000000010070320090000000070420094216264000088157    9780000000000044020000000000000000120          
000000000000010060420090000000070420094216264000074025    9780000000000032430000000000000000121          
000000000000010060420090000000070420094216264000055412    9780000000000029290000000000000000122          
000000000000010060420090000000070420094337033000048923    9780000000000097570000000000000000123          
000000000000010060420090000000070420094337033000079993    9780000000000097570000000000000000124          
000000000000010060420090000000070420094337043000072690    9780000000000077940000000000000000125          
000000000000010060420090000000070420094337043000087359    9780000000000077930000000000000000126          
000000000000010060420090000000070420094337043000084935    9780000000000077930000000000000000127          
000000000000010060420090000000070420094337043000013371    9780000000000077930000000000000000128          
000000000000010120320090000000070420095100843000004854    9780000000000046370000000000000000129          
000000000000010140320090000000070420095100843000096686    9780000000000046370000000000000000130          
000000000000010130320090000000070420095100843000027400    9780000000000046370000000000000000131          
000000000000010060420090000000070420094857115000046070    9780000000000204150000000000000000132          
000000000000010060420090000000070420094337033000061595    9780000000000020760000000000000000133          
000000000000010060420090000000070420094337033000021029    9780000000000020760000000000000000134          
000000000000010060420090000000070420094337033000017399    9780000000000049110000000000000000135          
000000000000010140320090000000070420095100843000051046    9780000000000097480000000000000000136          
000000000000010130320090000000070420095100843000063330    9780000000000097480000000000000000137          
000000000000010120320090000000070420095100843000011164    9780000000000097470000000000000000138          
000000000000010140320090000000070420095100843000054768    9780000000000097470000000000000000139          
000000000000010030420090000000070420094857115000008641    9780000000000021770000000000000000140          
000000000000010060420090000000070420094337033000075306    9780000000000038200000000000000000141          
000000000000010060420090000000070420094337033000011137    9780000000000038200000000000000000142          
000000000000010060420090000000070420094337033000065026    9780000000000038200000000000000000143          
000000000000010060420090000000070420094337033000051935    9780000000000194630000000000000000144          
000000000000010060420090000000070420095274204000087334    9780000000000003510000000000000000145          
000000000000010060420090000000070420094337033000012556    9780000000000117570000000000000000146          
000000000000010060420090000000070420094658173000092728    9780000000000023750000000000000000147          
000000000000010060420090000000070420094337033000080348    9780000000000023750000000000000000148          
000000000000010060420090000000070420094337033000024494    9780000000000023740000000000000000149          
000000000000010060420090000000070420094658173000027864    9780000000000023740000000000000000150          
000000000000010060420090000000070420094337033000018546    9780000000000023740000000000000000151          
000000000000010060420090000000070420094658173000085797    9780000000000024750000000000000000152          
000000000000010060420090000000070420094337033000007044    9780000000000031850000000000000000153          
000000000000010060420090000000070420094337033000024015    9780000000000031850000000000000000154          
000000000000010060420090000000070420094337033000017704    9780000000000069970000000000000000155          
000000000000010060420090000000070420094337033000043650    9780000000000069970000000000000000156          
000000000000010060420090000000070420094337033000089927    9780000000000102520000000000000000157          
000000000000010060420090000000070420094337033000074705    9780000000000102510000000000000000158          
000000000000010060420090000000070420094337033000037421    9780000000000102510000000000000000159          
000000000000010060420090000000070420094337033000053642    9780000000000102510000000000000000160          
000000000000010060420090000000070420094337033000040268    9780000000000073280000000000000000161          
000000000000010060420090000000070420094337033000080603    9780000000000073280000000000000000162          
000000000000010060420090000000070420094337033000056876    9780000000000073270000000000000000163          
000000000000010060420090000000070420094337033000009073    9780000000000073270000000000000000164          
000000000000010060420090000000070420094337033000080355    9780000000000003300000000000000000165          
000000000000010060420090000000070420094337033000095866    9780000000000003300000000000000000166          
000000000000010060420090000000070420094337033000047735    9780000000000123740000000000000000167          
000000000000010060420090000000070420094337033000077955    9780000000000123740000000000000000168          
000000000000010060420090000000070420094337033000074523    9780000000000123740000000000000000169          
000000000000010120320090000000070420095100843000016106    9780000000000002280000000000000000170          
000000000000010140320090000000070420095100843000039041    9780000000000002280000000000000000171          
000000000000010130320090000000070420095100843000083551    9780000000000002280000000000000000172          
000000000000010120320090000000070420095100843000009051    9780000000000003290000000000000000173          
000000000000010130320090000000070420095100843000024670    9780000000000151850000000000000000174          
000000000000010120320090000000070420095100843000080714    9780000000000152860000000000000000175          
000000000000010140320090000000070420095100843000038365    9780000000000152860000000000000000176          
000000000000010130320090000000070420095100843000094392    9780000000000152860000000000000000177          
000000000000010060420090000000070420094337033000089273    9780000000000017010000000000000000178          
000000000000010060420090000000070420094337033000054038    9780000000000017010000000000000000179          
000000000000010060420090000000070420094337033000032067    9780000000000017010000000000000000180          
000000000000010060420090000000070420094337033000027745    9780000000000017000000000000000000181          
000000000000010140320090000000070420095100843000024852    9780000000000024260000000000000000182          
000000000000010130320090000000070420095100843000074501    9780000000000024260000000000000000183          
000000000000010120320090000000070420095100843000090739    9780000000000025270000000000000000184          
000000000000010140320090000000070420095100843000086497    9780000000000025270000000000000000185          
000000000000010060320090000000070420095302688000018883    9780000000000019970000000000000000186          
000000000000010060420090000000070420095274204000075677    9780000000000435830000000000000000187          
000000000000010060420090000000070420095274204000032066    9780000000000242980000000000000000188          
000000000000010060420090000000070420095302688000038121    9780000000000178380000000000000000189          
000000000000010060420090000000070420095302688000026431    9780000000000178370000000000000000190          
000000000000010060420090000000070420094857115000023061    9780000000000238750000000000000000191          
000000000000010050320090000000070420095302688000013843    9780000000000128700000000000000000192          
000000000000010050320090000000070420095302688000095683    9780000000000014770000000000000000193          
000000000000010070320090000000070420095302688000017919    9780000000000014770000000000000000194          
000000000000010050320090000000070420095302688000089017    9780000000000070230000000000000000195          
000000000000010070320090000000070420095302688000030409    9780000000000070230000000000000000196          
000000000000010140320090000000070420095100843000089194    9780000000000051160000000000000000197          
000000000000010130320090000000070420095100843000037441    9780000000000051160000000000000000198          
000000000000010120320090000000070420095100843000044421    9780000000000051150000000000000000199          
000000000000010070320090000000070420095302688000048815    9780000000000001990000000000000000200          
000000000000010060320090000000070420095302688000012605    9780000000000001990000000000000000201          
000000000000010050320090000000070420095302688000049490    9780000000000003000000000000000000202          
000000000000010050320090000000070420095302688000066437    9780000000000002000000000000000000203          
000000000000010120320090000000070420095100843000063520    9780000000000004850000000000000000204          
000000000000010060420090000000070420095274204000002309    9780000000000580520000000000000000205          
000000000000010060320090000000070420095302688000071254    9780000000000002400000000000000000206          
000000000000010060420090000000070420095526268000066107    9780000000000086720000000000000000207          
000000000000010060420090000000070420095274204000067187    9780000000000262260000000000000000208          
000000000000010050320090000000070420095274204000072567    9780000000000003850000000000000000209          
000000000000010070320090000000070420095274204000010724    9780000000000003390000000000000000210          
000000000000010060420090000000070420095274204000059176    9780000000000237390000000000000000211          
000000000000010060320090000000070420095302688000079612    9780000000000149980000000000000000212          
000000000000010050320090000000070420095302688000031985    9780000000000149970000000000000000213          
000000000000010050320090000000070420095274204000074563    9780000000000553380000000000000000214          
000000000000010060420090000000070420094216264000073035    9780000000000047030000000000000000215          
000000000000010060420090000000070420095302688000036323    9780000000000090580000000000000000216          
000000000000010060420090000000070420095302688000019444    9780000000000090580000000000000000217          
000000000000010060420090000000070420095302688000073102    9780000000000090580000000000000000218          
000000000000010050320090000000070420095302688000076337    9780000000000001500000000000000000219          
000000000000010070320090000000070420095302688000007969    9780000000000001500000000000000000220          
000000000000010060420090000000070420094337033000074358    9780000000000003290000000000000000221          
000000000000010070320090000000070420095302688000002135    9780000000000003000000000000000000222          
000000000000010060420090000000070420095302688000022695    9780000000000029910000000000000000223          
000000000000010040420090000000070420094857115000051807    9780000000000015000000000000000000224          
000000000000010060420090000000070420094337033000010576    9780000000000022560000000000000000225          
000000000000010060420090000000070420094337033000097342    9780000000000022560000000000000000226          
000000000000010060420090000000070420094337033000050747    9780000000000022560000000000000000227          
000000000000010060420090000000070420094337033000088325    9780000000000049780000000000000000228          
000000000000010060420090000000070420094337033000061652    9780000000000198990000000000000000229          
000000000000010060420090000000070420094337033000022423    9780000000000198990000000000000000230          
000000000000010060420090000000070420094337033000062890    9780000000000198990000000000000000231          
000000000000010060420090000000070420094337033000072584    9780000000000213550000000000000000232          
000000000000010060420090000000070420094337043000030987    9780000000000213550000000000000000233          
000000000000010120320090000000070420095100843000059817    9780000000000043830000000000000000234          
000000000000010060420090000000070420094337033000011988    9780000000000000800000000000000000235          
000000000000010060420090000000070420094337033000017795    9780000000000000800000000000000000236          
000000000000010060420090000000070420094337033000073053    9780000000000000800000000000000000237          
000000000000010060420090000000070420094337033000056421    9780000000000117630000000000000000238          
000000000000010060420090000000070420094337033000022878    9780000000000117630000000000000000239          
000000000000010060420090000000070420094337033000007317    9780000000000117630000000000000000240          
000000000000010040420090000000070420094857115000085854    9780000000000016000000000000000000241          
000000000000010030420090000000070420094857115000011751    9780000000000016000000000000000000242          
000000000000010060420090000000070420094337043000000576    9780000000000049710000000000000000243          
000000000000010060420090000000070420094337043000096178    9780000000000124890000000000000000244          
000000000000010060420090000000070420094337043000028593    9780000000000124890000000000000000245          
000000000000010060420090000000070420094337043000090148    9780000000000124890000000000000000246          
000000000000010060420090000000070420094337043000034534    9780000000000124880000000000000000247          
000000000000010060420090000000070420094337043000065322    9780000000000124880000000000000000248          
000000000000010130320090000000070420095100843000055559    9780000000000043340000000000000000249          
000000000000010120320090000000070420095100843000093683    9780000000000044350000000000000000250          
000000000000010140320090000000070420095100843000017302    9780000000000044350000000000000000251          
000000000000010130320090000000070420095100843000055088    9780000000000044350000000000000000252          
000000000000010060420090000000070420094337033000042553    9780000000000040620000000000000000253          
000000000000010060420090000000070420094337033000068343    9780000000000040620000000000000000254          
000000000000010030420090000000070420094857115000021099    9780000000000025120000000000000000255          
000000000000010120320090000000070420095100843000014911    9780000000000122500000000000000000256          
000000000000010140320090000000070420095100843000066515    9780000000000122500000000000000000257          
000000000000010130320090000000070420095100843000007329    9780000000000122500000000000000000258          
000000000000010120320090000000070420095100843000070632    9780000000000123510000000000000000259          
000000000000010140320090000000070420095100843000017633    9780000000000123510000000000000000260          
000000000000010130320090000000070420095100843000000308    9780000000000123510000000000000000261          
000000000000010060420090000000070420094337033000095007    9780000000000039120000000000000000262          
000000000000010060420090000000070420094337033000035193    9780000000000039120000000000000000263          
000000000000010060420090000000070420094337033000013380    9780000000000039120000000000000000264          
000000000000010060420090000000070420094337033000026853    9780000000000039110000000000000000265          
000000000000010060420090000000070420094337033000064425    9780000000000039110000000000000000266          
000000000000010060420090000000070420094337033000026804    9780000000000039110000000000000000267          
000000000000010060420090000000070420094337033000043197    9780000000000067640000000000000000268          
000000000000010060420090000000070420094337033000056504    9780000000000067640000000000000000269          
000000000000010060420090000000070420094337033000096260    9780000000000067640000000000000000270          
000000000000010060420090000000070420094337033000003696    9780000000000002290000000000000000271          
000000000000010060420090000000070420094337033000011871    9780000000000002290000000000000000272          
000000000000010060420090000000070420094337033000077187    9780000000000002290000000000000000273          
000000000000010060420090000000070420094337033000065323    9780000000000047220000000000000000274          
000000000000010060420090000000070420094337033000082625    9780000000000047220000000000000000275          
000000000000010060420090000000070420094337033000012291    9780000000000047220000000000000000276          
000000000000010060420090000000070420094337033000087897    9780000000000048230000000000000000277          
000000000000010060420090000000070420094337033000071735    9780000000000048230000000000000000278          
000000000000010060420090000000070420094337033000010733    9780000000000583480000000000000000279          
000000000000010060420090000000070420094337033000042090    9780000000000022970000000000000000280          
000000000000010060420090000000070420094337033000046059    9780000000000022970000000000000000281          
000000000000010060420090000000070420094337033000037439    9780000000000022970000000000000000282          
000000000000010060420090000000070420094337033000096609    9780000000000022960000000000000000283          
000000000000010130320090000000070420095100843000035874    9780000000000024640000000000000000284          
000000000000010060420090000000070420094337043000030680    9780000000000061110000000000000000285          
000000000000010060420090000000070420094337033000093721    9780000000000094800000000000000000286          
000000000000010140320090000000070420095100843000080854    9780000000000002280000000000000000287          
000000000000010130320090000000070420095100843000062381    9780000000000002280000000000000000288          
000000000000010120320090000000070420095100843000035403    9780000000000002270000000000000000289          
000000000000010140320090000000070420095100843000074824    9780000000000062590000000000000000290          
000000000000010130320090000000070420095100843000021882    9780000000000062590000000000000000291          
000000000000010120320090000000070420095100843000075037    9780000000000063600000000000000000292          
000000000000010060420090000000070420095274204000089769    9780000000000093100000000000000000293          
000000000000010060420090000000070420095274204000008371    9780000000000093100000000000000000294          
000000000000010060420090000000070420094337033000010626    9780000000000025250000000000000000295          
000000000000010060420090000000070420094337043000010914    9780000000000007800000000000000000296          
000000000000010060420090000000070420094337043000082947    9780000000000007800000000000000000297          
000000000000010060420090000000070420094337043000043410    9780000000000007790000000000000000298          
000000000000010060420090000000070420094337043000092110    9780000000000007790000000000000000299          
000000000000010120320090000000070420095100843000039843    9780000000000001720000000000000000300          
000000000000010060420090000000070420094337033000006566    9780000000000186560000000000000000301          
000000000000010060420090000000070420094337033000013653    9780000000000186560000000000000000302          
000000000000010060420090000000070420094337033000023835    9780000000000186550000000000000000303          
000000000000010060420090000000070420094337033000010675    9780000000000186550000000000000000304          
000000000000010060320090000000070420095302688000021119    9780000000000002020000000000000000305          
000000000000010050320090000000070420095302688000003745    9780000000000003030000000000000000306          
000000000000010060420090000000070420094337033000078847    9780000000000174900000000000000000307          
000000000000010060420090000000070420094337033000047156    9780000000000174900000000000000000308          
000000000000010060420090000000070420095302688000028544    9780000000000033000000000000000000309          
000000000000010060420090000000070420095302688000038428    9780000000000033000000000000000000310          
000000000000010060320090000000070420095302688000090288    9780000000000040930000000000000000311          
000000000000010050320090000000070420095302688000074258    9780000000000041940000000000000000312          
000000000000010070320090000000070420095302688000033924    9780000000000041940000000000000000313          
000000000000010060420090000000070420095302688000026357    9780000000000823910000000000000000314          
000000000000010070320090000000070420095274204000087920    9780000000000007620000000000000000315          
000000000000010060420090000000070420095274204000094884    9780000000000002020000000000000000316          
000000000000010060420090000000070420095302688000065538    9780000000000020420000000000000000317          
000000000000010060420090000000070420095302688000011003    9780000000000020420000000000000000318          
000000000000010060420090000000070420095302688000028288    9780000000000020410000000000000000319          
000000000000010060420090000000070420094337033000072824    9780000000000015000000000000000000320          
000000000000010060420090000000070420094216264000034177    9780000000000042590000000000000000321          
000000000000010070320090000000070420094216264000042808    9780000000000014990000000000000000322          
000000000000010060420090000000070420094216264000006134    9780000000000004650000000000000000323          
000000000000010060420090000000070420094337033000011004    9780000000000026530000000000000000324          
000000000000010050320090000000070420095302688000067724    9780000000000001500000000000000000325          
000000000000010070320090000000070420094216264000091441    9780000000000400650000000000000000326          
000000000000010060320090000000070420095302688000016366    9780000000000070230000000000000000327          
000000000000010060420090000000070420095302688000025573    9780000000000015000000000000000000328          
000000000000010120320090000000070420095100843000042888    9780000000000015000000000000000000329          
000000000000010050320090000000070420095526268000056710    9780000000000061910000000000000000330          
000000000000010060420090000000070420094337033000065695    9780000000000033060000000000000000331          
000000000000010060420090000000070420095302688000098653    9780000000000083930000000000000000332          
000000000000010060420090000000070420095302688000069688    9780000000000083930000000000000000333          
000000000000010060420090000000070420095302688000098349    9780000000000083930000000000000000334          
000000000000010060420090000000070420095302688000013819    9780000000000019310000000000000000335          
000000000000010060420090000000070420095302688000045506    9780000000000019310000000000000000336          
000000000000010060420090000000070420094337033000088366    9780000000000027810000000000000000337          
000000000000010060420090000000070420094337033000056314    9780000000000027810000000000000000338          
000000000000010060420090000000070420094337033000046299    9780000000000027810000000000000000339          
000000000000010060420090000000070420094337033000085669    9780000000000027800000000000000000340          
000000000000010060420090000000070420094337033000096880    9780000000000027800000000000000000341          
000000000000010060420090000000070420094337033000066677    9780000000000018880000000000000000342          
000000000000010060420090000000070420094337033000070554    9780000000000019890000000000000000343          
000000000000010060420090000000070420094337033000051448    9780000000000019890000000000000000344          
000000000000010060420090000000070420094337033000045317    9780000000000019890000000000000000345          
000000000000010060420090000000070420095302688000070009    9780000000000005450000000000000000346          
000000000000010060420090000000070420094337033000051299    9780000000000100550000000000000000347          
000000000000010140320090000000070420095100843000027251    9780000000000016720000000000000000348          
000000000000010130320090000000070420095100843000027251    9780000000000016720000000000000000349          
000000000000010120320090000000070420095100843000021916    9780000000000016710000000000000000350          
000000000000010060420090000000070420094857115000057747    9780000000000031700000000000000000351          
000000000000010060420090000000070420094337033000012671    9780000000000398970000000000000000352          
000000000000010060420090000000070420094337033000052891    9780000000000427090000000000000000353          
000000000000010060420090000000070420094658173000025892    9780000000000427090000000000000000354          
000000000000010060420090000000070420094658173000064685    9780000000000427080000000000000000355          
000000000000010060420090000000070420094337033000052230    9780000000000427080000000000000000356          
000000000000010060420090000000070420094658173000073538    9780000000000427080000000000000000357          
000000000000010060420090000000070420094658173000027815    9780000000000428090000000000000000358          
000000000000010060420090000000070420094337033000073913    9780000000000428090000000000000000359          
000000000000010060420090000000070420094658173000093130    9780000000000428090000000000000000360          
000000000000010120320090000000070420095100843000023656    9780000000000079290000000000000000361          
000000000000010140320090000000070420095100843000084385    9780000000000079290000000000000000362          
000000000000010060320090000000070420095302688000042206    9780000000000015000000000000000000363          
000000000000010050320090000000070420095302688000017505    9780000000000014990000000000000000364          
000000000000010060420090000000070420094337033000040557    9780000000000166990000000000000000365          
000000000000010060420090000000070420094337033000083847    9780000000000166990000000000000000366          
000000000000010060420090000000070420095302688000096608    9780000000000016000000000000000000367          
000000000000010060420090000000070420095302688000066775    9780000000000016000000000000000000368          
000000000000010060420090000000070420095302688000035838    9780000000000016000000000000000000369          
000000000000010120320090000000070420095100843000051392    9780000000000046440000000000000000370          
000000000000010140320090000000070420095100843000033325    9780000000000046440000000000000000371          
000000000000010130320090000000070420095100843000032210    9780000000000037140000000000000000372          
000000000000010120320090000000070420095100843000089558    9780000000000037130000000000000000373          
000000000000010060420090000000070420095274204000077715    9780000000000005620000000000000000374          
000000000000010060420090000000070420094857115000075095    9780000000000103550000000000000000375          
000000000000010060420090000000070420094337033000079779    9780000000000236250000000000000000376          
000000000000010060420090000000070420094337033000024312    9780000000000236250000000000000000377          
000000000000010060420090000000070420094337033000073434    9780000000000065260000000000000000378          
000000000000010060420090000000070420094337033000083292    9780000000000065260000000000000000379          
000000000000010040420090000000070420094857115000001125    9780000000000016000000000000000000380          
000000000000010140320090000000070420095100843000094871    9780000000000019670000000000000000381          
000000000000010130320090000000070420095100843000083395    9780000000000019670000000000000000382          
000000000000010060420090000000070420094337033000062817    9780000000000051870000000000000000383          
000000000000010060420090000000070420094337033000032463    9780000000000051870000000000000000384          
000000000000010060420090000000070420094337033000029105    9780000000000084780000000000000000385          
000000000000010060420090000000070420094337033000071743    9780000000000084780000000000000000386          
000000000000010060420090000000070420094337033000076981    9780000000000018400000000000000000387          
000000000000010120320090000000070420095100843000005901    9780000000000015000000000000000000388          
000000000000010140320090000000070420095100843000023086    9780000000000015000000000000000000389          
000000000000010130320090000000070420095100843000043860    9780000000000015000000000000000000390          
000000000000010120320090000000070420095100843000063595    9780000000000014990000000000000000391          
000000000000010060420090000000070420095274204000092086    9780000000000003000000000000000000392          
000000000000010050320090000000070420095274204000076840    9780000000000395310000000000000000393          
000000000000010060420090000000070420095274204000063277    9780000000000006410000000000000000394          
000000000000010060420090000000070420094337043000051835    9780000000000146880000000000000000395          
000000000000010060420090000000070420094337043000087607    9780000000000146880000000000000000396          
000000000000010060420090000000070420094337033000045069    9780000000000003320000000000000000397          
000000000000010060420090000000070420094337033000071792    9780000000000003320000000000000000398          
000000000000010040420090000000070420094857115000066524    9780000000000169160000000000000000399          
000000000000010130320090000000070420095100843000062704    9780000000000057970000000000000000400          
000000000000010120320090000000070420095100843000038985    9780000000000057960000000000000000401          
000000000000010140320090000000070420095100843000076555    9780000000000057960000000000000000402          
000000000000010130320090000000070420095100843000011974    9780000000000014990000000000000000403          
000000000000010120320090000000070420095100843000003211    9780000000000016000000000000000000404          
000000000000010140320090000000070420095100843000038241    9780000000000016000000000000000000405          
000000000000010060320090000000070420095302688000094462    9780000000000017610000000000000000406          
000000000000010060420090000000070420094337033000054731    9780000000000019800000000000000000407          
000000000000010060420090000000070420094337033000002805    9780000000000019800000000000000000408          
000000000000010060420090000000070420094337033000010675    9780000000000019800000000000000000409          
000000000000010060420090000000070420094337033000098456    9780000000000136430000000000000000410          
000000000000010060420090000000070420094337033000050937    9780000000000136430000000000000000411          
